PlayerID,Name,Age,Position,PreferredPosition,GoalsScored,Assists,MinutesPlayed,Tackles,Interceptions,PassAccuracy,DribblesCompleted,ShotsOnTarget,Height,Weight,OverallRating,PotentialRating,PhysicalStrength,Speed,TechnicalAbility
3751,Player_3751,31,Midfielder,Winger,10,1,902,92,43,61.75,47,13,1.87,52,73,66,91.28,84.66,79.52
3752,Player_3752,34,Midfielder,Fullback,16,12,1334,34,23,73.91,42,63,1.71,53,71,88,70.71,73.48,86.26
3753,Player_3753,19,Defender,Fullback,18,8,1896,43,37,77.31,28,61,1.61,91,78,60,97.12,89.46,64.87
3754,Player_3754,20,Defender,Striker,4,15,1871,40,49,88.09,2,66,1.65,66,87,81,90.78,98.31,76.28
3755,Player_3755,23,Forward,Goalkeeper,6,12,2959,22,27,72.8,3,17,1.97,59,88,97,66.66,92.97,95.39
3756,Player_3756,39,Forward,Fullback,26,10,736,34,9,70.55,12,47,1.88,95,98,70,77.4,70.64,83.99
3757,Player_3757,22,Goalkeeper,Striker,2,18,2476,39,19,86.93,38,45,1.72,76,86,75,70.63,52.28,84.65
3758,Player_3758,21,Midfielder,Fullback,20,0,577,75,31,87.39,13,29,1.95,70,67,78,77.31,56.72,68.55
3759,Player_3759,28,Goalkeeper,Center Back,6,11,565,94,45,85.19,32,54,1.79,62,60,97,89.54,56.16,97.4
3760,Player_3760,18,Goalkeeper,Fullback,10,7,994,50,17,84.26,40,20,1.85,99,93,86,74.96,74.03,76.56
3761,Player_3761,34,Midfielder,Central Midfield,23,1,1533,78,17,94.91,50,25,1.87,72,95,79,67.91,50.79,80.35
3762,Player_3762,32,Forward,Center Back,23,14,854,41,37,79.17,27,11,2.07,58,78,96,79.93,98.95,71.91
3763,Player_3763,25,Midfielder,Central Midfield,7,4,1670,64,46,71.08,24,19,1.62,76,89,72,91.95,92.58,66.42
3764,Player_3764,18,Forward,Goalkeeper,13,13,2313,17,29,86.09,39,66,1.66,71,55,61,57.37,77.31,74.1
3765,Player_3765,25,Midfielder,Goalkeeper,27,20,1610,51,17,87.52,50,58,1.96,50,62,71,52.04,56.05,75.01
3766,Player_3766,25,Forward,Central Midfield,24,18,1840,47,20,61.63,32,6,2.09,95,60,94,79.59,93.16,84.69
3767,Player_3767,38,Goalkeeper,Fullback,7,6,1426,82,24,84.07,38,10,1.97,73,89,94,50.01,94.34,65.5
3768,Player_3768,23,Defender,Striker,22,12,1062,6,15,93.38,33,28,1.91,74,67,78,61.76,59.49,67.99
3769,Player_3769,21,Goalkeeper,Central Midfield,15,15,1756,98,27,70.12,26,55,1.91,55,73,81,83.05,59.68,96.9
3770,Player_3770,27,Defender,Fullback,8,11,2954,36,44,91.4,11,25,1.81,65,86,73,72.61,93.62,83.13
3771,Player_3771,38,Goalkeeper,Central Midfield,1,9,2823,2,28,94.1,15,49,2.08,86,68,74,59.99,51.02,58.16
3772,Player_3772,40,Forward,Winger,8,15,1317,36,30,93.66,41,0,1.94,92,80,72,81.79,58.94,83.42
3773,Player_3773,39,Defender,Goalkeeper,8,16,1661,14,30,86.22,37,7,1.9,56,51,63,58.65,55.45,86.3
3774,Player_3774,26,Forward,Center Back,24,4,757,60,31,89.54,36,30,2.02,54,57,95,62.61,62.88,72.33
3775,Player_3775,22,Goalkeeper,Goalkeeper,18,4,1895,92,29,63.55,1,64,1.8,62,78,87,98.37,58.08,50.7
3776,Player_3776,27,Midfielder,Striker,27,13,2650,58,29,67.1,42,31,1.83,91,66,79,79.42,75.22,66.12
3777,Player_3777,24,Forward,Fullback,5,7,646,20,8,93.82,8,60,2.06,85,54,94,58.55,83.83,50.02
3778,Player_3778,24,Defender,Winger,23,7,2849,76,34,64.03,38,52,2.01,67,60,86,94.12,88.41,68.52
3779,Player_3779,31,Defender,Striker,5,15,1468,67,28,85.99,39,42,1.84,67,84,98,94.66,86.24,67.17
3780,Player_3780,27,Defender,Center Back,17,17,1628,8,14,68.04,26,23,2.08,64,62,91,92.74,92.19,97.95
3781,Player_3781,27,Forward,Striker,17,11,1114,97,14,62.6,39,12,1.63,67,66,89,57.23,93.49,55.52
3782,Player_3782,34,Forward,Center Back,13,16,2322,14,48,93.39,0,66,1.62,95,61,60,79.4,77.47,73.42
3783,Player_3783,38,Midfielder,Goalkeeper,10,14,1267,94,47,75.22,25,45,2.03,50,73,73,63.73,75.45,56.06
3784,Player_3784,33,Forward,Winger,6,17,713,41,1,70.63,34,23,1.76,62,80,76,57.39,94.94,65.16
3785,Player_3785,36,Defender,Goalkeeper,5,16,646,69,31,76.44,6,6,1.64,76,77,60,67.7,56.9,55.16
3786,Player_3786,34,Defender,Striker,0,9,2242,41,14,73.58,29,13,1.8,60,76,63,65.25,65.83,98.94
3787,Player_3787,21,Forward,Striker,3,4,2273,41,21,76.15,47,18,1.73,52,64,79,79.32,56.43,70.1
3788,Player_3788,19,Goalkeeper,Center Back,12,11,2261,28,27,88.83,22,2,1.94,52,86,97,71.99,51.94,66.5
3789,Player_3789,27,Goalkeeper,Central Midfield,18,16,1566,41,47,72.85,2,58,1.82,97,79,67,53.34,85.37,70.33
3790,Player_3790,27,Goalkeeper,Winger,22,16,2485,48,30,70.84,0,15,1.97,96,83,88,71.71,97.17,59.11
3791,Player_3791,24,Midfielder,Center Back,14,15,2018,50,39,89.66,2,15,2.04,85,72,99,98.92,50.92,53.77
3792,Player_3792,37,Forward,Fullback,0,14,1769,72,39,65.47,11,36,2.05,92,66,82,72.02,60.97,90.47
3793,Player_3793,33,Midfielder,Goalkeeper,22,14,1264,90,13,79.55,30,32,2,89,95,93,62.47,76.18,73.72
3794,Player_3794,22,Defender,Central Midfield,5,18,1629,35,30,71.25,29,49,1.75,82,91,62,93.46,74.83,90.72
3795,Player_3795,35,Goalkeeper,Center Back,24,8,1152,84,40,77.13,2,52,2.02,93,56,99,62.81,71.4,62.55
3796,Player_3796,24,Midfielder,Center Back,16,16,531,39,37,76.52,4,55,1.84,57,55,80,91.61,80.77,68.5
3797,Player_3797,36,Midfielder,Striker,21,8,1473,26,17,67.31,25,45,1.77,88,66,83,94.54,79.21,80.81
3798,Player_3798,22,Goalkeeper,Central Midfield,22,11,1897,46,30,65.96,24,48,1.86,59,62,92,94.03,53.59,97.53
3799,Player_3799,31,Defender,Goalkeeper,16,7,2785,93,33,61.59,29,28,1.99,72,53,94,76.64,97.19,84.09
3800,Player_3800,25,Midfielder,Central Midfield,9,10,2143,8,17,63.84,42,39,2.02,82,52,89,79.88,97.91,54.98
3801,Player_3801,31,Midfielder,Goalkeeper,3,13,1516,80,20,78.17,4,16,1.94,94,52,80,96.25,75.99,62.61
3802,Player_3802,40,Forward,Winger,14,9,882,54,31,94.78,9,44,1.91,99,72,75,85.28,77.31,92.12
3803,Player_3803,19,Defender,Goalkeeper,23,12,1229,9,5,64.34,14,18,2.04,82,99,97,90.05,64.08,78.99
3804,Player_3804,29,Defender,Winger,23,5,712,32,37,90.17,23,44,1.64,78,64,68,74.6,79.37,69.34
3805,Player_3805,21,Forward,Goalkeeper,28,1,1931,13,40,87.49,16,38,2.06,60,84,84,65.03,89.37,63.57
3806,Player_3806,36,Goalkeeper,Striker,12,15,780,0,8,71.2,40,27,2.06,72,50,92,59.68,94.12,72.22
3807,Player_3807,29,Goalkeeper,Winger,12,7,2220,29,35,79.25,5,48,1.9,87,57,81,65.49,98.34,56.25
3808,Player_3808,39,Goalkeeper,Fullback,0,5,1576,26,4,77.28,43,38,1.72,80,76,84,60.34,96.55,91.3
3809,Player_3809,23,Defender,Striker,1,15,2762,66,0,84.37,7,21,1.98,86,64,71,94.51,70.01,59.48
3810,Player_3810,40,Forward,Center Back,12,15,571,38,0,91.33,26,59,1.7,64,74,73,57.39,84.54,94.38
3811,Player_3811,39,Goalkeeper,Fullback,19,5,1479,22,15,93.89,4,62,2.03,98,84,89,79.69,56.53,85.75
3812,Player_3812,18,Midfielder,Winger,15,18,919,86,21,62.23,32,39,1.69,90,97,97,56.25,77.65,65.19
3813,Player_3813,24,Defender,Fullback,16,5,1575,58,35,78.86,39,54,1.85,83,90,90,65.51,87.66,91.16
3814,Player_3814,21,Midfielder,Central Midfield,0,9,2633,29,11,71.88,11,58,1.64,59,78,97,72.11,86.08,62.02
3815,Player_3815,30,Forward,Goalkeeper,30,9,2153,79,42,72.89,27,61,2,99,78,68,98.12,93.72,75.52
3816,Player_3816,40,Defender,Goalkeeper,20,10,1558,63,10,67.8,22,67,2.08,92,83,62,58.01,83.44,57.59
3817,Player_3817,29,Forward,Striker,3,14,933,85,25,64.96,20,68,1.83,54,65,93,53.82,84.94,63.39
3818,Player_3818,23,Midfielder,Winger,22,6,1872,39,3,61.03,34,41,1.93,91,52,64,52.24,98.03,80.85
3819,Player_3819,40,Goalkeeper,Central Midfield,25,5,1524,58,11,67.37,20,1,1.68,95,70,69,80.4,67.5,59.6
3820,Player_3820,38,Forward,Center Back,9,9,2318,14,15,64.52,50,70,1.61,89,96,76,50.7,82.41,87.94
3821,Player_3821,31,Midfielder,Fullback,12,19,2706,60,7,93.09,14,37,1.85,89,85,64,71.56,93.46,73.05
3822,Player_3822,39,Defender,Fullback,21,11,2615,60,48,68.25,23,30,1.64,76,67,82,70.09,57.16,97.05
3823,Player_3823,33,Goalkeeper,Goalkeeper,16,8,2013,66,15,84,10,15,1.92,55,52,89,70.18,52.48,65.16
3824,Player_3824,29,Midfielder,Fullback,14,4,881,20,40,63.46,37,5,1.92,82,96,94,86.86,52.83,73.44
3825,Player_3825,31,Forward,Striker,26,17,1488,24,24,72.01,2,35,1.63,61,99,81,87.8,57,60.71
3826,Player_3826,40,Defender,Winger,8,18,2342,26,34,63.37,10,20,1.78,63,98,87,53.58,75.62,84.16
3827,Player_3827,33,Defender,Central Midfield,29,0,1668,9,29,91.86,31,70,1.9,86,84,71,97.19,77.38,93.59
3828,Player_3828,26,Forward,Fullback,21,2,836,83,1,79.13,5,69,1.88,57,56,67,83.86,62.99,73.76
3829,Player_3829,28,Forward,Fullback,7,7,1186,89,44,66.28,33,17,1.8,89,88,94,92.74,98.23,59.38
3830,Player_3830,34,Defender,Central Midfield,25,0,849,11,42,91.2,20,13,1.87,59,77,87,87.97,92.57,81.93
3831,Player_3831,25,Goalkeeper,Goalkeeper,5,9,1388,67,12,63.15,14,24,1.63,60,63,93,66.64,89.45,77.86
3832,Player_3832,30,Midfielder,Center Back,27,1,791,60,27,66.86,9,15,1.81,69,96,77,90.01,50.92,61.44
3833,Player_3833,23,Forward,Fullback,4,20,2795,82,29,92.45,16,66,1.83,86,63,83,67.53,95.76,86.64
3834,Player_3834,20,Goalkeeper,Fullback,19,9,1961,2,3,65.86,50,1,1.6,69,73,87,56.45,86.05,84.48
3835,Player_3835,40,Midfielder,Center Back,8,15,1662,75,6,92.18,18,54,1.77,64,85,90,63.35,88.9,77.25
3836,Player_3836,38,Midfielder,Fullback,9,11,2908,84,16,60.87,5,49,1.98,94,95,94,83.74,89.28,76.11
3837,Player_3837,20,Defender,Fullback,26,2,2593,69,41,61.41,26,67,1.68,95,76,70,51.5,56.83,73.53
3838,Player_3838,40,Defender,Fullback,14,10,644,93,15,68.62,0,8,1.8,64,81,73,58.15,79.88,58.18
3839,Player_3839,22,Goalkeeper,Central Midfield,12,7,1012,50,12,85.03,22,14,1.86,83,86,64,64.99,85.17,74.68
3840,Player_3840,36,Goalkeeper,Central Midfield,25,13,2368,16,9,79.06,44,42,1.62,74,53,96,74.52,66.95,61.55
3841,Player_3841,38,Midfielder,Striker,3,7,1851,99,45,66.04,26,7,1.93,86,67,74,54.28,75.21,87.14
3842,Player_3842,22,Forward,Central Midfield,0,14,2478,64,41,93.16,8,15,2.06,65,83,84,70.33,60.46,73.34
3843,Player_3843,35,Forward,Fullback,24,10,2109,58,13,89.47,34,19,1.9,95,73,86,83.37,68.38,69.43
3844,Player_3844,25,Midfielder,Striker,20,12,2199,99,38,66.44,30,66,1.69,82,58,93,51.56,57.98,74.52
3845,Player_3845,37,Goalkeeper,Winger,19,11,1285,39,38,61.96,20,5,1.92,79,55,88,70,65.36,56.56
3846,Player_3846,30,Goalkeeper,Winger,8,9,1746,94,10,93.09,28,40,1.92,68,88,92,78.85,76.33,82
3847,Player_3847,35,Goalkeeper,Winger,23,4,1032,31,36,77.94,0,66,1.79,91,80,65,65.82,62.24,58.55
3848,Player_3848,30,Defender,Goalkeeper,10,13,1034,21,25,72.68,44,55,1.93,70,76,92,85.88,93.83,69.63
3849,Player_3849,24,Midfielder,Fullback,29,13,1983,65,24,77.13,14,14,1.69,63,60,65,56.67,75.59,79.75
3850,Player_3850,38,Goalkeeper,Fullback,13,6,2380,40,36,85.27,21,46,1.72,61,95,71,67.56,89.06,98.39
3851,Player_3851,22,Defender,Winger,20,9,818,95,21,90.25,24,18,1.96,70,50,80,91.03,83.21,77.51
3852,Player_3852,37,Midfielder,Center Back,3,1,2899,15,3,71.56,18,67,2.08,91,92,60,87.17,58.8,66.65
3853,Player_3853,25,Forward,Winger,23,7,1173,38,26,88.36,44,43,1.84,53,88,93,92.19,63.98,95.3
3854,Player_3854,30,Midfielder,Goalkeeper,11,19,1686,52,3,62.22,14,40,1.88,71,81,87,50.64,68.3,92.63
3855,Player_3855,20,Goalkeeper,Winger,17,7,1083,76,39,91.97,16,34,1.94,81,86,79,90.21,98.28,74.5
3856,Player_3856,24,Defender,Central Midfield,28,2,2305,54,32,72.18,25,46,1.73,95,96,62,66.36,52.5,54.66
3857,Player_3857,37,Midfielder,Central Midfield,30,3,861,38,14,65.37,24,18,1.7,92,77,65,98.32,79.17,57.38
3858,Player_3858,31,Forward,Striker,5,16,559,22,50,73.74,12,17,1.89,50,63,80,59.55,78.66,88.89
3859,Player_3859,25,Goalkeeper,Striker,13,2,1977,47,28,79.7,4,35,1.96,83,86,68,87.59,56.62,77.65
3860,Player_3860,39,Forward,Central Midfield,10,4,2233,54,30,93.72,8,15,1.97,78,88,63,57.1,86.03,67.21
3861,Player_3861,39,Defender,Center Back,15,18,1796,12,5,89.66,49,15,2.01,87,90,66,70.16,61.92,76.78
3862,Player_3862,21,Goalkeeper,Winger,26,0,1067,78,14,90.79,12,46,1.9,69,83,88,86.08,70.22,69.01
3863,Player_3863,20,Goalkeeper,Fullback,22,7,627,48,11,66.54,1,1,2.08,60,50,60,77.35,51.28,89.09
3864,Player_3864,35,Forward,Winger,17,16,531,91,21,68.25,41,62,1.96,59,93,64,94.89,95.52,74.69
3865,Player_3865,24,Midfielder,Central Midfield,10,10,2290,12,45,92.59,3,4,1.73,99,67,81,68.03,90.03,83.35
3866,Player_3866,33,Goalkeeper,Striker,27,16,2797,29,7,90.76,43,55,1.88,87,81,95,64.22,73.53,80.09
3867,Player_3867,33,Midfielder,Striker,9,9,2890,57,39,89.89,25,34,1.85,55,92,62,83.94,50.53,96.91
3868,Player_3868,20,Goalkeeper,Fullback,28,11,1380,61,1,88.92,39,10,2.01,69,97,78,60.91,94.99,85.85
3869,Player_3869,21,Defender,Goalkeeper,5,13,2222,69,46,70.14,24,10,1.88,87,59,98,84.25,83.24,68.38
3870,Player_3870,25,Forward,Fullback,17,6,1774,93,34,66.62,20,67,1.81,76,51,89,96.14,68.09,59.27
3871,Player_3871,18,Defender,Winger,6,15,655,41,25,90.12,44,56,1.79,57,70,74,51.08,92.62,77.74
3872,Player_3872,23,Forward,Striker,8,19,2103,83,1,89.51,37,2,2.02,88,65,62,90.38,78.9,56.62
3873,Player_3873,25,Defender,Goalkeeper,5,20,2816,34,42,94.91,29,66,1.89,66,50,67,85.27,54.89,91.88
3874,Player_3874,22,Midfielder,Center Back,26,2,682,32,34,61.8,45,12,2,87,56,87,59.38,76.07,52.57
3875,Player_3875,28,Defender,Central Midfield,8,6,1164,50,16,84.58,12,15,1.69,71,82,98,64.54,92.18,91.07
3876,Player_3876,27,Forward,Center Back,9,4,1846,13,42,94.89,9,15,1.77,61,50,65,89.26,54.76,90.26
3877,Player_3877,27,Goalkeeper,Central Midfield,24,15,975,27,4,91.97,19,30,1.79,75,88,91,57.07,50.2,61.56
3878,Player_3878,38,Goalkeeper,Striker,25,17,1673,87,26,88.86,39,49,1.87,76,64,71,63.19,89.88,87.3
3879,Player_3879,19,Defender,Striker,24,18,2212,47,30,69,21,32,2.06,59,94,84,95.96,51.81,65.92
3880,Player_3880,38,Midfielder,Winger,19,10,1954,39,23,80.39,8,60,2.08,74,60,63,92.93,86.13,91.22
3881,Player_3881,25,Midfielder,Winger,30,10,2739,46,48,81.32,37,33,1.73,97,59,70,69.15,51.53,89.92
3882,Player_3882,35,Forward,Winger,22,17,1155,69,10,85.45,14,9,1.99,70,62,97,89.76,94.06,59.27
3883,Player_3883,24,Forward,Central Midfield,28,6,2710,70,8,63.96,11,58,1.8,69,68,95,57.1,82.08,75
3884,Player_3884,28,Midfielder,Striker,2,19,1443,8,37,64.11,23,32,2.05,78,51,63,98.01,89.73,87.91
3885,Player_3885,30,Forward,Center Back,2,3,2886,17,24,81.86,16,69,1.85,67,77,94,74.79,59.94,63.22
3886,Player_3886,38,Midfielder,Goalkeeper,0,11,1926,41,27,75.13,46,66,1.95,99,56,96,93.34,60.45,94.45
3887,Player_3887,29,Defender,Striker,24,16,1606,87,24,90.14,30,11,1.69,94,85,82,73.34,67.08,54.57
3888,Player_3888,27,Midfielder,Central Midfield,8,7,975,93,8,70.1,8,27,2.01,63,58,63,94.55,94.71,87.09
3889,Player_3889,19,Goalkeeper,Fullback,23,4,2496,60,10,86.76,16,66,1.99,51,86,91,51.97,79.27,72.67
3890,Player_3890,21,Goalkeeper,Central Midfield,6,17,887,73,21,79.51,25,10,1.8,77,77,67,69.5,76.58,57.84
3891,Player_3891,32,Midfielder,Central Midfield,14,6,2326,97,1,84.4,4,44,1.88,63,52,98,58.81,65.24,75.84
3892,Player_3892,36,Midfielder,Fullback,3,3,2220,71,46,72.89,48,54,2.07,92,79,97,61.78,71.6,92.83
3893,Player_3893,38,Defender,Goalkeeper,10,7,1298,83,22,77.84,50,55,1.77,96,54,67,70.22,68.62,88.1
3894,Player_3894,26,Defender,Striker,3,10,2273,64,17,79.27,39,19,1.62,65,99,89,97.55,53.11,76.55
3895,Player_3895,26,Forward,Central Midfield,11,2,2895,71,38,92.83,11,18,1.95,97,91,88,92.76,69.54,57.15
3896,Player_3896,21,Goalkeeper,Winger,14,1,878,53,21,89.12,3,11,1.63,52,72,82,90.27,98.84,85.52
3897,Player_3897,31,Midfielder,Winger,24,15,1955,96,46,75.54,6,31,2.08,92,53,96,98.98,77.44,55.12
3898,Player_3898,29,Midfielder,Fullback,24,15,2308,66,17,90.05,8,27,1.64,68,67,80,64.11,63.77,77.8
3899,Player_3899,36,Forward,Fullback,26,14,619,32,42,66.69,4,65,1.8,100,74,95,52.81,55.15,51.81
3900,Player_3900,28,Goalkeeper,Center Back,15,5,1821,55,8,69.88,32,47,1.79,95,88,62,84.25,87.77,50.41
3901,Player_3901,28,Defender,Striker,28,12,2681,63,25,87.46,11,44,1.76,83,61,60,79.6,61.11,81.17
3902,Player_3902,22,Goalkeeper,Goalkeeper,19,12,2568,87,25,86.49,4,17,1.82,70,76,62,54.87,54.38,58.47
3903,Player_3903,30,Defender,Fullback,25,19,820,36,30,82.38,35,28,1.84,95,56,74,73.35,64.13,74.27
3904,Player_3904,27,Forward,Goalkeeper,21,12,1397,29,38,86.98,29,52,1.62,68,87,78,55.15,65.45,75.1
3905,Player_3905,31,Midfielder,Central Midfield,1,12,1297,70,29,60.61,6,23,1.97,84,99,83,64.14,67.69,96.97
3906,Player_3906,24,Goalkeeper,Central Midfield,2,13,1450,94,32,75.33,17,43,2.04,92,98,90,89.93,73.02,82.04
3907,Player_3907,32,Goalkeeper,Center Back,17,2,1761,83,38,79.62,13,29,1.86,94,64,84,94.25,75.48,90.27
3908,Player_3908,19,Forward,Striker,3,0,2285,26,23,90.99,46,0,1.67,87,69,70,91.74,63.26,96.31
3909,Player_3909,19,Defender,Fullback,14,7,2165,45,34,80.65,29,54,1.65,51,73,87,71.2,95.12,55.13
3910,Player_3910,29,Forward,Winger,4,7,541,82,40,61.82,50,44,2.04,71,82,98,56.6,82.22,61.69
3911,Player_3911,32,Goalkeeper,Goalkeeper,12,12,783,52,16,92.64,0,27,1.92,65,82,94,59.15,93.46,51.13
3912,Player_3912,29,Goalkeeper,Center Back,5,1,1366,77,26,64.31,47,54,1.96,76,84,90,86.51,95.38,84.44
3913,Player_3913,22,Midfielder,Center Back,4,12,2872,50,41,85,27,55,1.9,86,84,71,57.53,74.34,50.6
3914,Player_3914,23,Defender,Winger,26,9,2318,30,26,94.69,3,16,1.76,67,66,86,82.67,90.95,88.04
3915,Player_3915,40,Midfielder,Central Midfield,20,5,1410,41,37,91.62,47,4,2.08,53,79,63,61.6,64.43,68.51
3916,Player_3916,40,Goalkeeper,Central Midfield,28,10,2419,49,15,85.77,14,52,1.73,100,61,99,70.03,76.42,92.6
3917,Player_3917,25,Midfielder,Winger,13,7,1762,55,31,91.68,12,7,1.9,98,96,99,75.2,91.85,62.41
3918,Player_3918,40,Goalkeeper,Goalkeeper,10,5,2403,68,41,82.31,7,68,1.68,62,55,61,93.9,92.18,59.56
3919,Player_3919,27,Goalkeeper,Central Midfield,27,8,945,63,23,91.57,37,9,1.72,88,86,96,56.18,64.02,61.76
3920,Player_3920,21,Midfielder,Winger,22,18,1940,43,24,93.88,33,59,1.82,75,57,96,62.58,67.72,74.05
3921,Player_3921,20,Forward,Goalkeeper,17,3,1835,61,48,84.87,36,14,1.65,75,89,60,73.91,82.12,62.63
3922,Player_3922,24,Midfielder,Fullback,13,19,1317,1,4,70.15,47,67,1.78,58,87,68,56.65,93.67,80.15
3923,Player_3923,30,Defender,Central Midfield,27,4,2802,27,1,93.01,9,55,1.89,74,64,81,60.32,61.63,97.83
3924,Player_3924,34,Defender,Striker,10,6,2731,16,24,69.29,24,47,1.86,81,96,90,50.89,52.51,75.56
3925,Player_3925,27,Midfielder,Center Back,24,14,1248,63,14,74.96,33,70,1.69,53,92,68,50.96,50.46,73.01
3926,Player_3926,34,Defender,Center Back,22,7,1239,78,44,81.48,43,34,1.76,86,51,67,61.63,59.8,74.33
3927,Player_3927,22,Defender,Fullback,11,17,1286,91,40,84.47,9,12,1.74,95,69,76,98.25,59.91,89.15
3928,Player_3928,33,Defender,Goalkeeper,0,6,1584,32,10,83.12,24,50,1.85,55,78,73,92.59,70.32,98.75
3929,Player_3929,35,Midfielder,Central Midfield,6,0,2710,56,32,66.81,50,3,1.61,59,70,73,73.92,62.86,75.46
3930,Player_3930,38,Goalkeeper,Fullback,29,11,2970,10,15,80.91,31,57,2.04,57,69,75,81.75,73.26,87.11
3931,Player_3931,21,Goalkeeper,Goalkeeper,18,10,904,8,4,71.03,41,30,1.79,89,70,78,91.16,60.88,76.7
3932,Player_3932,34,Defender,Winger,23,4,802,76,9,84.57,50,25,2.02,81,76,71,97.39,87.55,72.14
3933,Player_3933,28,Midfielder,Center Back,15,12,2923,94,47,93.36,14,31,1.69,91,58,88,52.09,94.49,55.41
3934,Player_3934,31,Goalkeeper,Fullback,25,1,2168,43,27,66.14,34,5,1.79,65,68,97,64.17,77.75,75.48
3935,Player_3935,31,Forward,Central Midfield,25,1,2523,3,27,92.72,50,44,2.01,63,74,88,56.75,63.85,75.33
3936,Player_3936,29,Defender,Goalkeeper,13,16,994,9,43,65.33,1,30,1.83,76,98,74,78.11,79.21,92.05
3937,Player_3937,23,Defender,Central Midfield,12,4,1878,24,1,84.06,11,31,1.66,76,74,78,81.45,52.84,92.19
3938,Player_3938,34,Midfielder,Goalkeeper,6,8,762,52,13,62.42,40,70,2.07,68,68,63,77.89,62.71,67.48
3939,Player_3939,27,Midfielder,Goalkeeper,13,15,2351,5,18,67,2,24,2.01,84,85,98,79.59,80.8,54.11
3940,Player_3940,25,Goalkeeper,Winger,3,12,2081,13,21,82.04,43,46,1.72,52,99,78,65.57,68.61,97.92
3941,Player_3941,19,Goalkeeper,Central Midfield,13,15,1313,64,3,93.51,38,50,1.93,73,58,96,53.07,88.23,56.32
3942,Player_3942,33,Goalkeeper,Winger,29,17,2499,23,26,93.94,42,25,2.09,87,54,65,79.61,53.8,71.31
3943,Player_3943,34,Defender,Striker,13,17,1654,8,13,77.64,35,48,2.03,99,96,64,95.66,87.14,88.24
3944,Player_3944,40,Goalkeeper,Striker,24,6,2171,46,30,72.43,27,50,1.96,93,78,89,86.25,84.94,77.96
3945,Player_3945,25,Defender,Center Back,27,0,1108,8,8,89.35,30,28,1.61,69,78,63,54.84,83.3,53.15
3946,Player_3946,40,Midfielder,Striker,22,8,919,43,37,81.42,46,45,1.74,57,80,70,83.46,81.57,62.27
3947,Player_3947,20,Defender,Central Midfield,10,16,1831,77,13,73.14,27,68,1.81,73,68,70,63.08,54.86,82.59
3948,Player_3948,26,Forward,Center Back,21,4,2339,78,3,82.32,20,34,2.07,84,55,71,97.42,75.31,75.43
3949,Player_3949,34,Forward,Winger,12,17,2724,21,19,93.08,2,54,1.85,70,90,70,83.31,64.08,96.22
3950,Player_3950,38,Forward,Goalkeeper,16,6,2716,38,21,89.03,31,1,1.83,71,75,76,79.94,76.08,66.78
3951,Player_3951,25,Goalkeeper,Fullback,22,2,1495,28,28,62.08,42,31,1.76,63,57,81,69.81,52.96,97.96
3952,Player_3952,31,Forward,Striker,26,15,1452,86,34,75.61,10,17,1.82,74,80,68,53.56,67.37,71.13
3953,Player_3953,25,Midfielder,Goalkeeper,23,4,2938,14,47,78.18,49,34,1.98,78,64,68,50.79,90.62,68.74
3954,Player_3954,22,Defender,Goalkeeper,26,4,971,37,38,70.97,3,49,1.85,55,72,82,55.03,95.8,94.92
3955,Player_3955,34,Forward,Goalkeeper,6,17,887,82,14,90.81,24,30,1.7,65,58,83,75.48,68.96,74.55
3956,Player_3956,40,Goalkeeper,Goalkeeper,9,3,1002,88,1,83.28,28,64,1.79,71,83,73,76.15,92.98,73.35
3957,Player_3957,39,Defender,Center Back,13,20,951,99,15,74.36,44,50,2.07,52,70,69,69.83,66.88,64
3958,Player_3958,21,Goalkeeper,Striker,18,8,786,78,15,76.18,31,66,1.8,67,98,63,51.8,90.77,59.48
3959,Player_3959,22,Goalkeeper,Fullback,15,13,2092,57,39,63.56,42,25,1.61,50,82,73,93.11,88.55,87.7
3960,Player_3960,20,Defender,Central Midfield,29,14,831,46,9,82.49,45,65,1.92,63,58,80,75.25,86.07,74.21
3961,Player_3961,28,Goalkeeper,Winger,20,8,2199,45,13,92.65,26,51,2.02,91,67,62,95.24,60.92,76.5
3962,Player_3962,39,Midfielder,Center Back,7,3,2360,1,26,75.64,40,18,1.74,83,71,76,77.82,59.7,61.78
3963,Player_3963,37,Midfielder,Center Back,13,17,1540,94,32,71.53,41,60,1.98,55,50,65,67.52,78.25,91.8
3964,Player_3964,29,Midfielder,Fullback,0,14,975,32,22,63.77,14,70,1.89,65,56,64,61.54,52.3,77.86
3965,Player_3965,26,Goalkeeper,Striker,9,10,2468,36,17,80.46,45,70,1.67,50,88,89,76.89,92.75,79
3966,Player_3966,30,Goalkeeper,Central Midfield,19,15,1194,14,41,74.97,22,34,1.64,57,98,68,74.37,90.55,84.07
3967,Player_3967,22,Goalkeeper,Winger,19,11,1391,77,0,78.17,41,45,1.68,88,84,93,85.01,98.62,91.93
3968,Player_3968,40,Midfielder,Fullback,0,4,795,17,10,75.93,14,69,1.61,93,82,87,98.58,57.79,50.19
3969,Player_3969,25,Defender,Center Back,25,17,2235,59,26,80.74,11,3,1.65,73,97,92,77.97,63.65,90.24
3970,Player_3970,20,Goalkeeper,Goalkeeper,12,17,2610,38,3,86.64,40,53,1.86,68,61,76,58.87,65.31,55.54
